Bash Dev Server with Auto-Injection
  URL:   http://localhost:8000
  Mount: /data/data/com.termux/files/home/Git/front-Github_io
  Mode:  Auto-injecting Eruda + console logger into HTML

Press Ctrl+C to stop
2026/01/27 13:11:26 socat[18833] E write(5, 0xb40000775c31f000, 743): Broken pipe
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/headphones.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/brand-whatsapp.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/bike.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/checklist.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/brand-google-maps.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/map-pin-2.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/christmas-tree.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/robot.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/code.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/file-stack.svg HTTP/1.1" 200 -
[2026-01-27 15:24:20] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/brand-instagram.svg HTTP/1.1" 200 -
[2026-01-27 15:24:21] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/sparkles.svg HTTP/1.1" 200 -
[2026-01-27 15:24:21] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/device-gamepad.svg HTTP/1.1" 200 -
[2026-01-27 15:24:21] ::1 - - [27/Jan/2026 15:24:20] "GET /a_Portals/linktree_mindmap/dist/public/icons/video.svg HTTP/1.1" 200 -
[2026-01-27 15:24:21] ::1 - - [27/Jan/2026 15:24:21] "GET /a_Portals/linktree_mindmap/dist/public/favicon.jpg HTTP/1.1" 200 -
[2026-01-27 15:28:57] ::1 - - [27/Jan/2026 15:28:57] "GET /a_Portals/linktree_mindmap/dist/ HTTP/1.1" 200 -
[2026-01-27 15:28:58] ::1 - - [27/Jan/2026 15:28:58] "GET /a_Portals/linktree_mindmap/dist/script.js HTTP/1.1" 200 -
